Neighborhood,Year,own_occ_rate,corp_own_rate,college,tot_pop_18plus,two_or_more_0_17,aapi_0_17,tot_pop_all,other_18plus,nursing,other_inst,black_all,hisp_0_17,tot_unit,aapi_all,military,white_18plus,two_or_more_all,correctional,other_0_17,white_0_17,hisp_18plus,aian_18plus,two_or_more_18plus,black_0_17,vacant_unit,white_all,aian_0_17,other_noninst,tot_pop_0_17,aian_all,tot_gq_pop,occ_unit,aapi_18plus,juvenile,other_all,hisp_all,black_18plus,objectid
Allston,2004,0.29,0.07,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2005,0.3,0.07,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2006,0.29,0.08,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2007,0.31,0.08,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2008,0.31,0.09,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2009,0.31,0.09,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2010,0.3,0.09,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2011,0.3,0.1,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2012,0.28,0.1,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2013,0.27,0.11,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2014,0.26,0.12,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2015,0.25,0.13,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2016,0.24,0.14,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2017,0.24,0.16,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2018,0.23,0.17,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2019,0.23,0.18,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2020,0.22,0.22,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2021,0.22,0.24,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2022,0.23,0.25,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2023,0.23,0.28,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Allston,2024,0.22,0.3,3214,26668,179,353,28621,273,26,0,1451,586,12527,7173,0,14022,1349,0,57,612,3071,18,1170,157,787,14634,9,150,1953,27,3390,11740,6820,0,330,3657,1294,1
Beacon Hill,2004,0.34,0.05,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2005,0.34,0.06,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2006,0.32,0.06,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2007,0.33,0.07,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2008,0.33,0.07,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2009,0.32,0.08,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2010,0.32,0.07,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2011,0.3,0.07,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2012,0.3,0.07,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2013,0.31,0.07,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2014,0.31,0.08,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2015,0.31,0.09,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2016,0.31,0.09,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2017,0.31,0.12,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2018,0.31,0.13,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2019,0.31,0.15,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2020,0.3,0.2,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2021,0.29,0.24,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2022,0.3,0.25,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2023,0.3,0.28,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Beacon Hill,2024,0.29,0.3,0,8603,91,15,9336,43,0,0,252,62,6037,630,0,6980,349,0,3,541,475,1,258,21,552,7521,0,33,733,1,33,5485,615,0,46,537,231,3
Brighton,2004,0.44,0.04,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2005,0.44,0.04,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2006,0.43,0.04,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2007,0.45,0.05,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2008,0.44,0.05,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2009,0.43,0.05,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2010,0.43,0.07,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2011,0.42,0.07,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2012,0.4,0.07,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2013,0.39,0.08,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2014,0.38,0.09,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2015,0.36,0.1,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2016,0.35,0.1,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2017,0.34,0.11,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2018,0.33,0.12,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2019,0.33,0.13,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2020,0.32,0.16,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2021,0.32,0.19,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2022,0.32,0.19,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2023,0.32,0.21,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Brighton,2024,0.32,0.23,3493,44129,336,579,48330,561,240,56,2289,935,21874,7801,0,28706,1910,0,134,1890,4043,57,1574,323,1052,30596,4,220,4201,61,4022,20822,7222,13,695,4978,1966,4
Downtown,2004,0.36,0.13,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2005,0.36,0.14,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2006,0.34,0.14,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2007,0.35,0.14,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2008,0.35,0.13,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2009,0.34,0.11,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2010,0.33,0.13,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2011,0.33,0.13,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2012,0.32,0.12,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2013,0.32,0.13,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2014,0.33,0.13,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2015,0.31,0.13,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2016,0.32,0.13,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2017,0.32,0.14,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2018,0.31,0.17,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2019,0.33,0.2,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2020,0.32,0.25,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2021,0.31,0.29,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2022,0.32,0.29,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2023,0.31,0.32,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Downtown,2024,0.3,0.34,3283,12675,110,158,13451,63,97,0,537,84,6654,2286,0,8764,413,0,6,410,877,11,303,8,1253,9174,0,833,776,11,4213,5401,2128,0,69,961,529,8
Charlestown,2004,0.54,0.03,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2005,0.54,0.03,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2006,0.51,0.05,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2007,0.54,0.04,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2008,0.54,0.04,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2009,0.53,0.04,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2010,0.54,0.04,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2011,0.53,0.04,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2012,0.5,0.04,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2013,0.5,0.05,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2014,0.52,0.05,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2015,0.51,0.05,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2016,0.51,0.05,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2017,0.51,0.06,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2018,0.5,0.08,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2019,0.5,0.09,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2020,0.5,0.12,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2021,0.5,0.14,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2022,0.51,0.15,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2023,0.51,0.17,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Charlestown,2024,0.49,0.28,0,15661,233,246,19120,75,55,0,990,688,9525,1650,30,11689,665,0,23,1937,1387,12,432,328,593,13626,4,25,3459,16,110,8932,1404,0,98,2075,662,5
Chinatown,2004,0.27,0.13,443,6343,24,560,7143,19,224,0,297,65,3644,4281,0,1790,169,0,0,108,412,2,145,43,345,1898,0,14,800,2,681,3299,3721,0,19,477,254,6
Chinatown,2005,0.28,0.12,443,6343,24,560,7143,19,224,0,297,65,3644,4281,0,1790,169,0,0,108,412,2,145,43,345,1898,0,14,800,2,681,3299,3721,0,19,477,254,6
Chinatown,2006,0.29,0.09,443,6343,24,560,7143,19,224,0,297,65,3644,4281,0,1790,169,0,0,108,412,2,145,43,345,1898,0,14,800,2,681,3299,3721,0,19,477,254,6
Chinatown,2007,0.33,0.09,443,6343,24,560,7143,19,224,0,297,65,3644,4281,0,1790,169,0,0,108,412,2,145,43,345,1898,0,14,800,2,681,3299,3721,0,19,477,254,6
Chinatown,2008,0.34,0.1,443,6343,24,560,7143,19,224,0,297,65,3644,4281,0,1790,169,0,0,108,412,2,145,43,345,1898,0,14,800,2,681,3299,3721,0,19,477,254,6
Chinatown,2009,0.35,0.09,443,6343,24,560,7143,19,224,0,297,65,3644,4281,0,1790,169,0,0,108,412,2,145,43,345,1898,0,14,800,2,681,3299,3721,0,19,477,254,6
